topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR,label
mask_04,maskoff,1248896093737254912,./tweet_data/mask_04/maskoff/tweets2/EVT4XJ_UEAEBGoP.jpg,./annot_3000_hate/EVT4XJ_UEAEBGoP.jpg,Deadpool unmasked/mask off style. #fortnite #epicgames #deadpool #unmasked #maskoff #style #fortniteaholic #fortniteaddiction #fortniteaddict #fortnitegaming #fortnitegamer #marvel #wadewilson #ryanreynolds  @FortniteGame @EpicGames @Marvel @VancityReynolds https://t.co/jovocN5Wd7,STYLE MARVEL SERIES DEADPOOL CONGRATULATIONS! The merc with a mouth. Part of the Deadpool set. STYLE (MASK OFF) An extra style option for Deadpool. X EQUIP A CLAIM ,taye urs deer cece mask dees eae er ac,0.0
politics_08,TrumpChaos,1299128016099045383,./tweet_data/politics_08/TrumpChaos/tweets4/EgduC6rXgAAfRRK.jpg,./annot_3000_hate/EgduC6rXgAAfRRK.jpg,"Well that was the easiest question to answer, @YouGov.

#BidenHarris2020 #TrumpChaos #TrumpIsAFascist @StephMillerShow https://t.co/Kii9D7wShw","In your view, which of the following poses the biggest threat to the United States? Fascism Socialism Capitalism Communism Anarchism Don't know SUBMIT ",view follow pose big threat united states qe fascism socialism capitalism communism anarchism nt know,0.0
politics_2021-02,dictatordan,1357029893691834374,./tweet_data/politics_2021-02/dictatordan/tweets1/EtUjfRZXUAEejg9.jpg,./annot_3000_hate/EtUjfRZXUAEejg9.jpg,"@Neety55 @GreyHaired07 👍💯🤣🤣🤣 I certainly see the resemblance to his big fat ugly head, but word has it, the other part is much smaller 😂😂😂
#DictatorDan #Victoria #auspol https://t.co/ur8Gjiu8pK",It's about this big ! State Government Victoria ,ns big state ates victoria aa,1.0
asianhate_08,ChinaVirus,1297516656332242949,./tweet_data/asianhate_08/ChinaVirus/tweets4/EgG0heuWsAArRmE.jpg,./annot_3000_hate/EgG0heuWsAArRmE.jpg,"#Hydroxycholoroquine is the cure for the #ChinaVirus and #Trump2020 will arrest the #pedogate2020 and #BillGates 

#SaveOurChildren https://t.co/U3Qs74k9sQ",Winnie the Flu ,gaine inni bgb gue ce ut,1.0
immigration_2020-02,illegalaliens,1224887036642938881,./tweet_data/immigration_2020-02/illegalaliens/tweets1/EP-sOzqUEAAj8lt.jpg,./annot_3000_hate/EP-sOzqUEAAj8lt.jpg,Whoa...@realDonaldTrump calls out Dems and #California on healthcare for #IllegalAliens and their #socialist policies. #SOTU https://t.co/iXe4P8qEVr,OUSE FLOOR 9:44 PM ET FOX EWS VE STATE OF THE UNION ,nee fr oe od ze ah yd co wn yen ad state ei union fe,0.0
politics_2021-02,TrumpIsACompleteFailure,1359630357251915778,./tweet_data/politics_2021-02/TrumpIsACompleteFailure/tweets2/Et5gmKIXUAUJVtI.jpg,./annot_3000_hate/Et5gmKIXUAUJVtI.jpg,"@leslifoster Yes, @leslifoster. It's sickening to our throats. #TrumpIsGuilty #TrumpLiedPeopleDied #TrumpIsACompleteFailure @wusa9 #ImpeachmentTrial #ImpeachAndConvict https://t.co/jz70ptGOlO",PACIFIC STANDARD Palitices 26 BIJ LIN DONALD TRUMP ,cn pa steed le eed poate iol vo,0.0
politics_08,TrumpIsACompleteFailure,1296107491432923136,./tweet_data/politics_08/TrumpIsACompleteFailure/tweets3/EfyySxwUEAANZL-.jpg,./annot_3000_hate/EfyySxwUEAANZL-.jpg,@realDonaldTrump @senatemajldr #GOPCorruptionOverCountry #TrumpIsACompleteFailure They will do anything for a buck and say anything for your vote. Then turn their backs on taxpayers. That's their game! American can NEVER trust Trump or the GOP #VoteOutCorruptGOP https://t.co/nE7oSjAXBI,THIS TRAITOROUS LYING WEASEL HAS BLOCKED EVERY SINGLE PIECE OF LEGISLATION To PROTECT THE 2020 ELECTION FROM FOREIGN INTERFERENCE. EVERY. SINGLE. ONE. American News X ,peau pea crete aad etd eer protect 2020 erol al esc pos aaa eens emer horn,1.0
politics_2020-02,Trump2020Landslide,1231981924119449601,./tweet_data/politics_2020-02/Trump2020Landslide/tweets4/ERjhB6PWkAAlYbi.jpg,./annot_3000_hate/ERjhB6PWkAAlYbi.jpg,"Help me reach 5K followers!  Please follow @schmanki if you are a #Patriot, love #God #Family #USA #AmericaFirst #Constitution #1A #2A @POTUS @realDonaldTrump #Military #FirstResponders #Trump2020Landslide #KAGA2020 #Trump2020LandslideVictory #KAG2020Landslide #MAGA https://t.co/hJPDCCI4Xd","SORRY, BUT I DON'T LISTEN TO ANTI-GUN LECTURES... ...FROM PEOPLE WHO THINK IT'S OK TO KILL A BABY. THE PATRIOT POST ",sorry dont listen al pe ok kill baby le vain patriot post,1.0
politics_04,kag,1248420629566476289,./tweet_data/politics_04/kag/tweets2/EVNGyfzUMAIPn89.jpg,./annot_3000_hate/EVNGyfzUMAIPn89.jpg,"Fflorian back home after being shot 
Lubbock Police @LubbockPolice 
😀He lives in the corner of Amazing and Courage. Time to ask for a raise in treats.
https://t.co/dvRrsRljqR
#dog #K9 #police #Military #WaronDrugs #MAGA #KAG #2A #WWG1WGA #Trump #QAnon #CCOT #LivePD @LivePDNation https://t.co/oRH7ZcqKUh","FFlorian"" WARNING: POLICE DOG 1227 OCK OLICE ",1227 sa ock lice ae bi pee sk,0.0
politics_2021-04,kag,1382918925852176386,./tweet_data/politics_2021-04/kag/tweets3/EzEdaGrVoAA1stV.jpg,./annot_3000_hate/EzEdaGrVoAA1stV.jpg,"🇺🇸💞💔✝️🙏I DON'T WANT DEMONRATS NWO,COMMUNISM=SOCIALISM OPEN BORDERS,LAWLESSNESS,R CONTROL FREAKS,POLITICAL POWER GREEDY BASTARDS!USING US4THEIR EGOTISTICAL EVIL TACTICS AGENDAS, IDEOLOGY!WILL MAKE US MODERN DAY PLANTATION SLAVES!!RESIST,FIGHT BACK TOOTH&amp;NAIL!#KAG#1MAGA2022-2024 https://t.co/Q0Y9jyuVx1",IN A FEW MORE MONTHS I WILL HAVE MY OWN PLATFORM. AND WE CAN ALL TELL FACE BOOK TO KISS OUR ASS lingflip.com ,months gan tell bi ass,1.0
politics_08,TrumpIsANationalDisgrace,1296277679638024194,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets3/Ef1NrgaXYAIGP0n.jpg,./annot_3000_hate/Ef1NrgaXYAIGP0n.jpg,"Lord, I miss the days when we had an actual, presidential President.... 😥🌊🗳️ #BidenHarris2020 #TrumpIsANationalDisgrace https://t.co/BLx7SuCY1F",PHILADELPHIA he on NBC NEWS LIVE EDEMOCRATIC NATIONAL CONVENTIONE ,philadelphia gx le sbn bc news live cee democratic,0.0
politics_2021-04,QAnonCult,1383376544836448258,./tweet_data/politics_2021-04/QAnonCult/tweets3/EzK9oqPVoAYlE5q.jpg,./annot_3000_hate/EzK9oqPVoAYlE5q.jpg,@TomthunkitsMind I’ve seen her interviewed. I’m so glad she woke up &amp; I give her props for admitting she was wrong. So many people can’t do that. #ONEV1 #QAnonCult https://t.co/nirXPtYn56,"99 ""I imagine one of the reasons people cling to their hates so stubbornly is because they sense, once hate is gone, they will be forced to deal with pain."" James Baldwin ",fe 99 ve ie awe reason people cling hate stubbornly al sense hate go force deal tee james baldwin,0.0
mask_04,maskoff,1245283963054075904,./tweet_data/mask_04/maskoff/tweets1/EUgjHptU8AA5d3o.jpg,./annot_3000_hate/EUgjHptU8AA5d3o.jpg,"Mask and respirator

All have in stock and full certificate
Whatsapp：+86 150 0128 5096
.
.
.
.
.
#mask #masks #maskoff #pff2 #maskelibeşler  #stayathome #stayhealthy #staysafe #stay #quarantine  #n95  #ffp2  #ffp3 #kn95  #3m https://t.co/a7eytUhr7E",HYGEA YY0469-2011 10R/e YOUR HEALTHH OUR CONCERN EPAR 17 Son St ER. RANARNA. MENEAR. HOTRNETR. 3. OBRE A1 10 a21599 (SPRJ RLE 2003004 EEABMI R 20200326 t EI R 20220325 ,tne ne san error ie taxis aman nen om tremen ae ws ar marae oon oe tare ier oe,0.0
asianhate_04,Wuhanvirus,1245363999010676737,./tweet_data/asianhate_04/Wuhanvirus/tweets1/EUhr8zuWkAE4-LE.jpg,./annot_3000_hate/EUhr8zuWkAE4-LE.jpg,@OzraeliAvi Sure did! #WuhanVirus https://t.co/AJcA73Ugp1,BOYCOTT CHINESE PRODUCTS BOYCOTT CHINESE 6 90433004 2 MADE IN CHINA PRODUCTS ,il 043 il 0042 china,1.0
politics_04,PedoJoe,1254089542392569858,./tweet_data/politics_04/PedoJoe/tweets4/EWdryI2XYAIudJd.jpg,./annot_3000_hate/EWdryI2XYAIudJd.jpg,"@marceelias @HillaryClinton @nowthisnews @realDonaldTrump You have no no room to talk you murdering BIT€£! https://t.co/5ZusWb5tUi, https://t.co/so7rGWoOnm #Killary #ObamaKnew #الجمعه https://t.co/FpdXwpkXrr, https://t.co/0wxTtrNzr3 #PedoJoe remember when? Well she’s older now dummy https://t.co/6Agc4BcZLo",INSIDE EDITION ,wy iro edition,0.0
politics_04,CreepyJoe,1249051996700545026,./tweet_data/politics_04/CreepyJoe/tweets2/EVWGKloU4AAjyVr.jpg,./annot_3000_hate/EVWGKloU4AAjyVr.jpg,#WhyImNotVotingForJoe is simple. I'm sick of being disregarded by the @DNC. Enjoy 4 more years of what SHE👇👇got you. I voted for her (Bernie asked) &amp; still get told I don't vote. I DO! Watch &amp; see! Expected some enthusiasm for #CreepyJoe but all I see is #BlueMAGA hatred. https://t.co/EiTsFKRjB3,"WHEN 45 MAKES YOUR BLOOD BOIL, REMEMBER THE MEMO: 4/7/15, TO DNC: ELEVATE TRUMP AS PIED PIPER CANDIDATE INSTRUCT MEDIA TO TREAT HIM AS A SERIOUS CANDIDATE REGARDS, HRC ",wey uu ol ds wa ip dnc elevate trump pied peal aa,0.0
politics_08,kag,1298099713112236033,./tweet_data/politics_08/kag/tweets4/EgPGz3aWsAEk3fP.jpg,./annot_3000_hate/EgPGz3aWsAEk3fP.jpg,"Re-elect President Trump. Endorsed by Wisconsin Family Action PAC. Pro-life, Pro-marriage, Pro-religious freedom! #maga #kag #trump2020 @WIFamilyAction https://t.co/KB0mD9QBDE",PRESIDENT TRUMP 2020 Endorsed by Wisconsin Family Action PAC CUTNER PHOENX WISCONSIN FAMILY ACTION PAC Marriage | Family I Life | Liberty ,sea rer ere president trump ph 2020 endorse wisconsin family action pac ys iy,0.0
vaccine_2021-02,Plandemic,1363932425093603331,./tweet_data/vaccine_2021-02/Plandemic/tweets4/Eu2pT_eWQAAl4C5.jpg,./annot_3000_hate/Eu2pT_eWQAAl4C5.jpg,The old tyrants... #NewWorldOrder #Plandemic #TheGreatReset #TechnocraticTyranny #MedicalFacism https://t.co/y1ZtdcpGWA,"The old tyrants invoked the past; the new tyrants will invoke the future."" GK Chesterton ",ol tyrant invoke past af ew tyrant invoke future gk,0.0
politics_12,TrumpIsALaughingStock,1338150545811451907,./tweet_data/politics_12/TrumpIsALaughingStock/tweets2/EpIQ1AmXYAYjpTp.jpg,./annot_3000_hate/EpIQ1AmXYAYjpTp.jpg,@realDonaldTrump No one really care what you do. Your 15 minutes of fame is over. #TrumpIsALaughingStock https://t.co/1L1eUSd1lQ,DICK of the Day facebook.com/MarioPiperniDotCom ,dick orf day seda tri ll,1.0
politics_04,TrumpIsACompleteFailure,1255589785051099136,./tweet_data/politics_04/TrumpIsACompleteFailure/tweets5/EWzAQHcUEAEhH9D.jpg,./annot_3000_hate/EWzAQHcUEAEhH9D.jpg,"@Persiflage77 @PatHernandez43 @CamiLee13 @RacerxJax @PerfumeFlogger @LisaRacer2 @mrfreshstep @hudsonhornet @schaywood @talkietalkie @kathycalitri @VirtualOasis @jaynya13 @JeroenvHall @McKinnonPhD @DavKat43 @Hoosier216 @PetraMcCarron2 @a_riggs6 ty Persi! 💙🌊💙 Only now this popped up for me. Twitter seems a bit messed up. #StrongerTogether2020 
#TrumpOwnsEveryDeath 
#TrumpIsACompleteFailure https://t.co/Hhs7Qtq4zc",THE TRUTH: I LIE ALL THE TIME ABOUT EVERYTHING AND SPENT A LIFETIME RIPPING OFF PEOPLE JUST LIKE YOU! LOVE HOW THAT DRIVES LIBRULS CRAZY! Mmran HESALT LAKE CEPLORABLE caglecartoons.com ,truth ws tin love spit een drive rip like sw ao ee ae pos wo patong 1s ee cay,1.0
mask_04,maskoff,1251181517428178944,./tweet_data/mask_04/maskoff/tweets3/EV0W9MaVcAIj1fy.jpg,./annot_3000_hate/EV0W9MaVcAIj1fy.jpg,Classic Space Ace #KISS #MaskOn #MaskOff #FridayFeeling https://t.co/5BOTgVT87t,HUNT FOR ESCAPEE HOTS UP Its Ace. unmasked ,hunt escape,0.0
politics_08,TrumpIsARapist,1289729993715511298,./tweet_data/politics_08/TrumpIsARapist/tweets1/EeYKlr9UYAcAj93.jpg,./annot_3000_hate/EeYKlr9UYAcAj93.jpg,@realDonaldTrump  we all know your days are numbered! #TrumpIsARapist #TrumpIsUnwell #VoteBlueToSaveAmerica2020 https://t.co/67r6w5Q2iY,"ATTENTION TO ALL MY SUPPORTERS. ITS ONLY A MATTER OF TIME BEFORE I'M LINKED TO JEFF EPSTEIN, SO GET READY TO PUBLICLY DEFEND PEDOPHILIA AND RAPE ",pup ultra se pie time tm ey ready publicly te td,1.0
ageism_2021-02,babyboomers,1362703231848185857,./tweet_data/ageism_2021-02/babyboomers/tweets3/EulLXJUXYAA9SOE.jpg,./annot_3000_hate/EulLXJUXYAA9SOE.jpg,"Where do you belong?👇🏽👇🏽
#babyboomers #GenX #GenY #GenZ #Millennials #GenAlpha https://t.co/H4NfTTPMfh","Generation Generation Generation Generation Baby Boomer X Y 1946-1964 1965-1980 1980-1996 1997-2015 they care about health, wealth, quality they are anti, busy and cynical they've grown up with technology they are born digital ",generation bear digital,0.0
ageism_08,covidiots,1295052258040717314,./tweet_data/ageism_08/covidiots/tweets3/EfjzKlCU0AAOPbH.jpg,./annot_3000_hate/EfjzKlCU0AAOPbH.jpg,@SenKamalaHarris #covidiots are spreading death and they don't care. https://t.co/s2AYk1er03,"Jon Hislop, MD, PhD @HislopMD INCREDIBLE COVID19 GAME CHANGER! Numerous countries have gotten COVID19 under control with this one WEIRD trick!!! * Following the recommendations of public health experts Yeah. Shocker. 9 ",jon hislop md phd incredible game changer numerous country get control weird follow recommendation public health expert yeah shocker,0.0
politics_08,kag,1298081595522453505,./tweet_data/politics_08/kag/tweets4/EgO18afXYAEtaxs.jpg,./annot_3000_hate/EgO18afXYAEtaxs.jpg,"@realDonaldTrump Donald Trump Is Radicalizing His Followers ‘Trump Is Marching Americans Towards Extremism’
 
Extremist Trump group followers.

#MAGA - #KAG 
#QAnon
#Kkk
#WhiteSupremacists racists.
#Antifa goons - Mythical elements.
#ProudBoys idiots, Boogaloo Boys, &amp; others, you name it. https://t.co/u4sKYD1FI6","Trumps America Hatred, racism and division ",trumps america ed racism ot sd fa st,0.0
politics_08,TrumpIsANationalDisgrace,1297736866154905603,./tweet_data/politics_08/TrumpIsANationalDisgrace/tweets4/EgJ8TR2WsAUwzDb.jpg,./annot_3000_hate/EgJ8TR2WsAUwzDb.jpg,"@MysterySolvent @smc429 Kids section of Walmart so He doesn’t have to Pay Taxes on them!

@DHS_Wolf shops there as well 
That of his trousers had a falling out with his feet! 🤷🏼‍♀️

#GOPCorruptionOverCountry 
#DHSWolfCorruptionOverCountry 
#TrumpIsANationalDisgrace https://t.co/SWFSK60MaE",Children's Trousers ,aa ug trouser ie rs nit ie,1.0
politics_2020-02,kag,1226705371689078785,./tweet_data/politics_2020-02/kag/tweets2/EQYiCP1W4AADPEQ.jpg,./annot_3000_hate/EQYiCP1W4AADPEQ.jpg,"On Chelsea Handler's 'White Privilege' Netflix Documentary | Commitment to the Destructive Delusion
MLChristiansen - 21 Sep 2019

11 minutes

VIDEO https://t.co/yk771a77Qc

#MAGA #KAG #Trump2020
#QuikTake qt-rv-135 by #borderObserver https://t.co/gEasZF2GDl",HELLO PRIVILEGE ,wae waaay eee ae tae ee heil,0.0
vaccine_04,antivax,1253366565137010697,./tweet_data/vaccine_04/antivax/tweets4/EWTaP9dXsAAUIEK.jpg,./annot_3000_hate/EWTaP9dXsAAUIEK.jpg,“vaccine bad” via u/procrastinating_b #vaxxhappened #antivax #antivaxx https://t.co/CauQpogRSb,JUST HAD THE COVID-19 VACCINE FEELING GREAT! ,st pe rie sa ee feel great,1.0
politics_04,LiarInChief,1250879634230501378,./tweet_data/politics_04/LiarInChief/tweets3/EVwEZLxUYAAE2BQ.jpg,./annot_3000_hate/EVwEZLxUYAAE2BQ.jpg,"@PressSec @realDonaldTrump We've been testing a far smaller portion of our population than pretty much any other civilized country.

Have you always been a liar? Or did that start after you started defending the #LiarInChief?

Neither of you are very good at it. https://t.co/Azis3zhvqW",NETFLIX ,netflix,0.0
politics_12,kag,1334951350904483840,./tweet_data/politics_12/kag/tweets1/Eoay7CXWMAAKG03.jpg,./annot_3000_hate/Eoay7CXWMAAKG03.jpg,"@Nickel0327 @reubing @KOPatriot45 (uh yeah...good one.) 

Don't cry too hard when your 15 minutes expire.

#MAGA #KAG #USA #fightBack #Kraken https://t.co/nCclXB7pPF",Biden Victory Mainstream Media Biden Victory Supreme Court Supreme Court Be ready for it. ,biden ee mainstream medium biden victory sth oy cys ly se tae supreme court ready,0.0
politics_08,kag,1294752129001779200,./tweet_data/politics_08/kag/tweets3/EffiMupU4AAB9KN.jpg,./annot_3000_hate/EffiMupU4AAB9KN.jpg,"NY Dems are 1 clueless, delusional bunch of worthless clowns. They demonize Police, spit on them, call them pigs, cut their funds, condone thugs who attack them and then are surprised that they endorse Trump. New York is in play for the 1st time in decades. #maga #tcot #kag https://t.co/EeyVjQzXi4",PEEVED AT POLICE New York Dems fuming after NYPD union endorses Trump ,xn rer om peeved pol ie new york dems fume nypd union endorse trump,0.0
politics_2020-02,kag,1233168194698960896,./tweet_data/politics_2020-02/kag/tweets4/ER0X7mCWkAMG5HQ.jpg,./annot_3000_hate/ER0X7mCWkAMG5HQ.jpg,"#OedipusPence is a calm liar unlike #3. 

Listen to the CDC and WHO not #3 and Pence.  They’ll be on a witch hunt for whistleblowers and those ‘disloyal to #3” - experts on whom our lives depend.

#kag
#maga https://t.co/fPkaCt3yi3 https://t.co/E5tDYM8NME",DEFUNDED THE CDC’ TO ʻBUILD HIS WALL’: TRUMP SCORCHED FOR INCOMPETENT HANDLING OF CORONAVIRUS ,eo oa oe defunded cdc build wall trump scorched incompetent handling,0.0
asianhate_2020-02,BoycottChina,1224485935171035137,./tweet_data/asianhate_2020-02/BoycottChina/tweets1/EP4_dZkUcAAuogN.jpg,./annot_3000_hate/EP4_dZkUcAAuogN.jpg,"@LizBarkerLords @DavidCampanale Think about what #CCP is doing in Xinjiang, Hong Kong
Think about Hauwei's intentions
Think again.

#BoycottChina https://t.co/PtU0GRRPhp",Wese World World Regions North America Contral America Caribbean South America Northern Europe Central Europe Egstern Europe iSouthern Europe Southern Atrica Northem Africa Western Africa Contral Africa Eastem Atrin Russia Contral Asia Wostom Asia Southern Asia Eastern Asia Australla and Now Zeoland Southeastern Asia Pacific Oceania Me e VARLD MAPPER Chinazi sees ,ees ne wa ple kc es eo ft pesos enim oun aon tok pl ye ses vp,1.0
immigration_2021-04,illegalimmigrants,1378162232282976256,./tweet_data/immigration_2021-04/illegalimmigrants/tweets1/EyA3PzAWgAIQCfG.jpg,./annot_3000_hate/EyA3PzAWgAIQCfG.jpg,"@AOC #Democrat #JoeBiden let #NationalGuard sleep in Garages but buys $86,000 worth of hotel rooms for #ILLEGALimmigrants #BidenBorderCrisis #DemocratsAreDestroyingAmerica https://t.co/8YaBNTC61g","'I'M SORRY SIR BUT YOU NEED TO MOVE ON IMMEDIATELY.. ""THE MIGRANTS IN THE HOTEL ACROSS THE ROAD HAVE COMPLAINED ABOUT YOU' ",el ee olen pe mss oo soeur use cee nis road complain,1.0
politics_08,Trump2020Landslide,1289715212405231616,./tweet_data/politics_08/Trump2020Landslide/tweets1/EeX9JkLXoAAvDCY.jpg,./annot_3000_hate/EeX9JkLXoAAvDCY.jpg,"This sweaty imbecile is a traitor to the United States of America #Trump2020Landslide #TrumpFailsAmerica #TrumpIsLosing #MAGA #MAGA2020 #LoserInChief #LoserTrump #magaTraitors #coronavirus Faker hair, fake tan, fake person #TrumpVirusDeathToll150K #TrumpVirusKillsAmericans #maga https://t.co/PvONdYgXyJ","Continued Kindergarten-Level Logic': As Covid Cases Surge Across US, Trump Repeats False Claim Rise Is Result of More Testing ",continue logic cases surge trump repeat false claim rise result testing fs iy,1.0
ageism_12,covidiots,1337131918119190528,./tweet_data/ageism_12/covidiots/tweets2/Eo5yY1pUYAEf23H.jpg,./annot_3000_hate/Eo5yY1pUYAEf23H.jpg,@kylegriffin1 @judgingurn Covid idiots ! #COVIDIOTS https://t.co/guFVFlR42H,THE LORD WORKS IN STRANGE WAYS BETA ,se os lord wor strange way,0.0
politics_12,TrumpIsACompleteFailure,1341869504519954432,./tweet_data/politics_12/TrumpIsACompleteFailure/tweets4/Ep9HMhxXIAA67vV.jpg,./annot_3000_hate/Ep9HMhxXIAA67vV.jpg,@RepMattGaetz Seems like you and Donny do too. #TrumpIsACompleteFailure https://t.co/VnXg425iTh,330.000 AMERICANS DEAD Court Cases Where Evidence Counts Wins Losses 159 O 51 I Neod HCLP!!! ,300 08 arc eo gt ot court case pie win loss need,1.0
asianhate_2021-02,ChiNazi,1362045182632284168,./tweet_data/asianhate_2021-02/ChiNazi/tweets3/Eub022uUUAUZvq9.jpg,./annot_3000_hate/Eub022uUUAUZvq9.jpg,"@business Xi is 21st  century of Adolf Hitler. Why Hitler builded concentration camp? Now Chinese communist party massacre Xinjiang, Tibet &amp; Hong Kong. 
#Chinazi #ChinaMustFall #StandWithHongKong https://t.co/LE7wHqJr3m","Human Rights Abuser Chinazi Tyrant Xi JinPing Torturing Uyghurs, Hkers ",oe wey vk se ri chin xi ee torture uva hk,1.0
ageism_04,covidiots,1251493898008039433,./tweet_data/ageism_04/covidiots/tweets3/EV4zEIrXQAAE_Z3.jpg,./annot_3000_hate/EV4zEIrXQAAE_Z3.jpg,"I stole this meme 😂
#MichiganMorons #COVIDIOTS https://t.co/kv8ECMNbS0",LivE DI. END LOCKDOWN TRUMP PENCE THE MEN NOT HAPPY BEING TOLD WHAT TO DO WITH THEIR BODIES imgflip.com ,ae vw 14 kp wc ny th 53 eg mt ty nn oa ae te lt mila bodies,1.0
